Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Quadrat number,Hard coral (% cover),Soft coral (% cover),Macroalgae (% cover),Observation notes,Number of quadrats,Average Hard Coral (% cover),Average Soft Coral (% cover),Average Macroalgae (% cover)
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,14,20,10,5,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,15,25,0,15,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO2N,-17.722,178.82899999999995,very sheltered,1.50,fringing,back reef,2019-05-25,01:00:00,falling,1-5m - poor,,4.0,Tokou Tabu,,,0.0,community/local government,,Periodic Closure,Emily Darling,,,Water temp 27C,find out more from Wais,16,40,0,20,,16,30.9,3.8,24.4
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,1,10,0,80,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,2,30,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,3,20,0,10,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,4,20,0,15,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,5,30,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,6,40,0,40,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,7,5,0,50,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,8,20,0,0,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,9,25,0,0,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,10,10,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,11,40,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,12,10,0,25,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,13,20,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,14,50,0,10,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,15,40,0,10,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,16,45,0,0,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,17,15,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,18,15,0,50,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,19,5,0,50,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,20,30,0,15,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO3,-17.74,178.812,semi-exposed,1.50,fringing,back reef,2019-05-27,03:00:00,,,,2.0,Open,,,,,,Open Access,Emily Darling,,,28C,,21,80,0,5,,21,26.7,0.0,18.6
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,1,10,80,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,2,50,0,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,3,50,45,5,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,4,20,65,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,5,85,10,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,6,45,20,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,7,35,50,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,8,45,0,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,9,85,5,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,10,85,0,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,11,45,10,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,12,75,0,10,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,13,45,10,5,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,14,30,60,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO6,-17.74,178.83799999999997,exposed,1.50,fringing,fore reef,2019-05-27,10:35:00,rising,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,28C water temperature,,15,30,30,0,,15,49.0,25.7,1.3
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,1,30,25,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,2,20,75,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,3,15,0,5,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,4,20,10,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,5,20,20,10,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,6,45,0,10,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,7,45,0,15,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,8,50,0,10,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,9,10,75,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,10,55,0,20,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,11,15,80,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,12,45,5,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,13,80,20,0,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,14,25,55,10,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,15,40,10,5,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAO7,-17.734,178.841,exposed,1.50,fringing,fore reef,2019-05-25,11:00:00,,,,9.0,Open,,,,,,Open Access,Emily Darling,,,27C water temp,,16,40,15,15,,16,34.7,24.4,6.2
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,12,20,0,10,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,13,35,0,10,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,14,0,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,15,5,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,16,5,0,5,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,17,0,0,45,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,18,5,0,10,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,19,30,0,10,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,20,0,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,1,5,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,2,20,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,3,20,0,5,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,4,10,5,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,5,30,0,5,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,6,15,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,7,30,0,0,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,8,20,10,5,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,9,25,0,10,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,10,15,0,35,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF2,-17.631,178.83000000000004,semi-exposed,1.50,fringing,fore reef,2019-05-24,09:55:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,27C,,11,10,5,5,,20,15.0,1.0,7.8
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,1,75,0,15,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,2,25,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,3,55,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,4,30,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,5,10,0,0,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,6,55,0,20,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,7,45,0,30,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,8,75,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,9,35,20,25,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,10,15,5,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,11,45,0,45,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,12,40,0,15,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,13,15,0,0,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,14,90,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,15,15,15,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,16,85,0,10,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,17,35,0,25,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,18,0,0,0,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF3,-17.598,178.82500000000005,exposed,1.50,fringing,fore reef,2019-05-24,02:30:00,,,,5.0,Open,,,,,,Open Access,Emily Darling,,,,,19,85,0,15,,19,43.7,2.1,14.2
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,1,75,0,10,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,2,15,0,15,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,3,85,0,10,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,4,20,0,5,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,5,40,0,5,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,6,60,0,25,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,7,70,0,25,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,8,50,0,35,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,9,25,0,40,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,10,75,0,15,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,11,15,0,0,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,12,75,0,5,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,13,70,0,15,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,14,40,0,5,,15,49.7,0.0,15.0
Fiji Bleaching 2019,Fiji,NAOBF4,-17.595,178.81899999999996,exposed,1.50,fringing,fore reef,2019-05-24,12:00:00,,,,7.0,Open,,,,,,Open Access,Emily Darling,,,Beautiful site,,15,30,0,15,,15,49.7,0.0,15.0
