Project name,Country,Site,Latitude,Longitude,Exposure,Quadrat size,Reef type,Reef zone,Date,Start time,Tide,Visibility,Current,Depth,Management name,Management secondary name,Management year established,Management size,Governance,Estimated compliance,Management rules,Observer,Quadrat collection label,Site notes,Sampling event notes,Management notes,Benthic attribute,Growth form,Normal count,Pale count,0-20% bleached count,20-50% bleached count,50-80% bleached count,80-100% bleached count,Recently dead count,Observation notes
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Galaxea,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Leptoria,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Leptoseris,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Diploastrea,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Leptastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Oxypora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Cyphastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Turbinaria-coral,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Montastrea,,0,2,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Astreopora,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Pachyseris,,0,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Echinophyllia,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Favia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Acanthastrea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Merulina,,2,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Golden Dreams,-17.24878,178.10000000000002,exposed,1.50,patch,pinnacle,2019-05-17,09:05:00,falling,5-10m - fair,low,13.0,Open,,,,,,Open Access,"Stacy Jupiter,Emily Darling",,"WAN3 in GPS
Long: E 178.19118","Stacy observer
Scolymia missing from genera list? 2 normal
27C water temp",,Scolymia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Acropora,,86,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Porites,Massive,48,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Favites,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Pavona,,38,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Stylophora,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Montipora,,23,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Pocillopora,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Lobophyllia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Favia,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Platygyra,,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Millepora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Echinopora,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Diploastrea,,5,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Goniastrea,,7,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Echinophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Galaxea,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Leptastrea,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Leleuvia House Reef,-17.809556165786223,178.72130647301674,exposed,1.00,patch,fore reef,2019-05-31,02:30:00,rising,5-10m - fair,low,2.0,Leleuvia tabu,,2010,,private sector,somewhat,No Take,"Emily Darling,Sangeeta Mangubhai",,Tabu site set up around 2010,,Need to confirm with owner the start of the tabu.,Porites,Branching,6,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Acropora,,24,6,6,2,4,7,8,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Diploastrea,,3,2,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Echinopora,,0,0,0,1,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Galaxea,,2,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Lobophyllia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Merulina,,0,0,0,0,0,1,1,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Montipora,,5,0,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Platygyra,,1,1,0,0,1,0,1,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Pocillopora,,1,5,3,1,1,4,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Porites,Massive,3,1,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Stylophora,,0,0,0,0,0,1,1,
Fiji Bleaching 2019,Fiji,Manta Beach,-17.166197,177.195292,exposed,1.50,fringing,back reef,2019-04-23,10:30:00,,,,2.0,Yasawa tabu,,,0.0,,,No Take,Rob Macfarlane,,,,Check with Rob Macfarlane and Luke Gordon on management details,Leptoseris,,0,0,0,0,1,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Acropora,,88,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Porites,Massive,24,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Porites,Encrusting,19,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Platygyra,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Goniastrea,,7,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Favites,,16,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Psammocora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Montipora,,46,2,2,0,1,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Leptastrea,,11,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Pachyseris,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Pavona,,39,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Merulina,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Galaxea,,4,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Fungia,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Astreopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Favia,,3,1,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Cyphastrea,,13,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Lobophyllia,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Leptoseris,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Millepora,,2,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Leptoria,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Diploastrea,,3,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Echinopora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Pocillopora,,23,1,1,0,0,0,0,
Fiji Bleaching 2019,Fiji,Moturiki Finger,-17.81818,178.77739999999994,exposed,1.00,patch,fore reef,2019-06-01,10:30:00,low,10+m - excellent,low,11.0,Moturiki Finger tabu,,,,community/local government,somewhat,No Take,"Stacy Jupiter,Sangeeta Mangubhai",,,,,Oxypora,,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Acropora,,127,1,3,0,0,0,3,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Pocillopora,,50,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Platygyra,,14,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Goniastrea,,14,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Galaxea,,19,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Porites,Branching,1,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Echinopora,,20,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Merulina,,9,0,0,0,0,0,0,
Fiji Bleaching 2019,Fiji,NAO1,-17.746,178.827,exposed,1.50,fringing,fore reef,2019-05-27,12:30:00,,5-10m - fair,,10.0,Open,,,,,,Open Access,Emily Darling,,,27C water temperature,,Montipora,,53,0,0,0,0,0,0,
